object_name,object_id,mean_motion,eccentricity,inclination,arg_of_pericenter,norad_cat_id,object_name_unique
STARLINK-4513,2022-101X,15.08839291,0.00011697,53.2165,90.2434,53548,STARLINK
STARLINK-4514,2022-101AA,15.08835002,0.00013108,53.2166,88.4972,53551,STARLINK
STARLINK-4495,2022-101AB,15.08836109,0.00012704,53.2164,92.4625,53552,STARLINK
STARLINK-4501,2022-101AC,15.08843071,0.00012969,53.2171,90.2079,53553,STARLINK
STARLINK-4506,2022-101AD,15.0883043,8.532e-05,53.2198,103.7964,53554,STARLINK
STARLINK-4504,2022-101AE,15.08838554,0.00013608,53.217,92.709,53555,STARLINK
STARLINK-4505,2022-101AF,15.08840818,0.00011624,53.2164,90.3394,53556,STARLINK
STARLINK-4502,2022-101AG,15.08842058,0.0001375,53.216,93.1404,53557,STARLINK
STARLINK-4494,2022-101AH,15.08838012,0.0001351,53.2164,93.1985,53558,STARLINK
STARLINK-4508,2022-101AJ,15.24397146,0.00010547,53.2202,81.7178,53559,STARLINK
STARLINK-4564,2022-101AK,15.08840884,0.00011759,53.2168,93.1944,53560,STARLINK
STARLINK-4563,2022-101AL,15.08836978,0.00011897,53.2168,87.6232,53561,STARLINK
STARLINK-4565,2022-101AM,15.08831903,0.0001321,53.2167,99.5007,53562,STARLINK
STARLINK-4561,2022-101AN,15.08840802,0.00012979,53.2172,90.8046,53563,STARLINK
STARLINK-4577,2022-101AP,15.08831183,0.00012159,53.217,81.8094,53564,STARLINK
STARLINK-4575,2022-101AQ,15.08838018,0.00012133,53.217,85.4914,53565,STARLINK
STARLINK-4576,2022-101AR,15.08834516,0.00012839,53.2181,83.9438,53566,STARLINK
STARLINK-4585,2022-101AS,15.08842331,0.00012411,53.2172,102.7108,53567,STARLINK
STARLINK-4583,2022-101AT,15.08844636,0.00011413,53.2164,88.3012,53568,STARLINK
STARLINK-4582,2022-101AU,15.08843701,0.00011509,53.2168,102.6906,53569,STARLINK
STARLINK-4550,2022-101AV,15.08836034,0.00014471,53.218,94.5326,53570,STARLINK
STARLINK-4584,2022-101AW,15.08838338,0.00013524,53.2183,80.7769,53571,STARLINK
STARLINK-4555,2022-101AX,15.08838117,0.00011941,53.2184,91.6901,53572,STARLINK
STARLINK-4559,2022-101AZ,15.08837288,0.00012419,53.2177,88.6506,53574,STARLINK
STARLINK-4551,2022-101BA,15.08842946,0.00016589,53.2174,86.4653,53575,STARLINK
STARLINK-4581,2022-101BB,15.08832462,0.00010786,53.2172,75.2482,53576,STARLINK
STARLINK-4553,2022-101BC,15.0883588,0.00012214,53.2171,87.8612,53577,STARLINK
STARLINK-4556,2022-101BD,15.0883804,0.00010767,53.2169,90.572,53578,STARLINK
STARLINK-4580,2022-101BE,15.08840799,0.00014042,53.2165,90.7661,53579,STARLINK
STARLINK-4691,2022-104A,15.08838951,0.00014044,53.2172,85.028,53588,STARLINK
STARLINK-4673,2022-104B,15.08838868,0.00014394,53.2172,80.7223,53589,STARLINK
STARLINK-4689,2022-104C,15.19302339,0.00014721,53.2189,69.8339,53590,STARLINK
STARLINK-4674,2022-104D,15.08842984,0.00013923,53.2167,88.6712,53591,STARLINK
STARLINK-4672,2022-104E,15.0883879,0.00014301,53.2174,87.9124,53592,STARLINK
STARLINK-4681,2022-104G,15.41312043,0.00014305,53.2186,67.0476,53594,STARLINK
STARLINK-4684,2022-104H,15.08837064,0.00019189,53.2179,87.7194,53595,STARLINK
STARLINK-4676,2022-104L,15.08835086,0.00013836,53.2169,87.7239,53598,STARLINK
STARLINK-4677,2022-104N,15.08835825,0.00013742,53.2166,81.0466,53600,STARLINK
STARLINK-4675,2022-104P,15.08835499,8.951e-05,53.2174,88.384,53601,STARLINK
STARLINK-4648,2022-104Q,15.08839482,0.00014255,53.2175,87.7018,53602,STARLINK
STARLINK-4692,2022-104R,15.08837823,0.00014717,53.2164,81.9101,53603,STARLINK
STARLINK-4690,2022-104S,15.08850952,0.00012976,53.2175,78.6846,53604,STARLINK
STARLINK-4693,2022-104T,15.41383566,0.00019589,53.218,73.2592,53605,STARLINK
STARLINK-4590,2022-104U,15.08833875,0.00013084,53.2173,84.9657,53606,STARLINK
STARLINK-4591,2022-104V,15.08844122,0.00010543,53.2182,75.644,53607,STARLINK
STARLINK-4647,2022-104W,15.08833261,0.00014959,53.218,87.7186,53608,STARLINK
STARLINK-4660,2022-104X,15.08836638,0.00013694,53.2178,77.9175,53609,STARLINK
STARLINK-4610,2022-104Y,15.08835911,0.0001738,53.2162,86.4681,53610,STARLINK
STARLINK-4658,2022-104AA,15.08837638,0.00014189,53.2173,87.4788,53612,STARLINK
STARLINK-4655,2022-104AB,15.08828622,0.00015207,53.2171,92.323,53613,STARLINK
STARLINK-4605,2022-104AE,15.08852718,0.00016401,53.2182,77.1926,53616,STARLINK
STARLINK-4609,2022-104AH,15.08837761,0.00015678,53.218,89.1039,53619,STARLINK
STARLINK-4615,2022-104AJ,15.08822664,0.00016184,53.2179,85.7509,53620,STARLINK
STARLINK-4608,2022-104AK,15.08834488,0.00013831,53.2173,76.1767,53621,STARLINK
STARLINK-4568,2022-104AL,15.08836776,0.00014147,53.2178,86.6237,53622,STARLINK
STARLINK-4573,2022-104AM,15.08839253,0.00014721,53.2172,65.3641,53623,STARLINK
STARLINK-4596,2022-104AN,15.08840327,0.0001444,53.2174,87.3398,53624,STARLINK
STARLINK-4554,2022-104AQ,15.08839233,0.00013778,53.2176,87.1509,53626,STARLINK
STARLINK-4595,2022-104AR,15.08837698,0.00013817,53.2185,87.7499,53627,STARLINK
STARLINK-4600,2022-104AS,15.08838706,0.00016059,53.2182,82.0616,53628,STARLINK
STARLINK-4602,2022-104AT,15.08836753,0.00013938,53.2167,85.4928,53629,STARLINK
STARLINK-4598,2022-104AU,15.08851679,0.00010279,53.218,48.7792,53630,STARLINK
STARLINK-4599,2022-104AV,15.08842763,0.00013221,53.2155,84.3153,53631,STARLINK
STARLINK-4606,2022-104AW,15.08842894,0.00014648,53.2184,93.4405,53632,STARLINK
STARLINK-4593,2022-104AX,15.08861615,0.00011069,53.2188,73.3059,53633,STARLINK
STARLINK-4592,2022-104AY,15.08836111,0.00013567,53.2179,81.3467,53634,STARLINK
STARLINK-4586,2022-104BA,15.08898737,0.00017358,53.2203,98.3187,53636,STARLINK
STARLINK-4396,2022-104BB,15.0884025,0.00019456,53.2184,96.2278,53637,STARLINK
STARLINK-4594,2022-104BC,15.08839798,0.00014674,53.2179,88.9952,53638,STARLINK
STARLINK-4422,2022-104BD,15.08848279,0.00014429,53.218,88.2295,53639,STARLINK
STARLINK-4597,2022-104BE,15.08834971,0.00013864,53.2178,89.6139,53640,STARLINK
STARLINK-4588,2022-104BF,15.08848252,0.00019486,53.2185,94.4596,53641,STARLINK
STARLINK-4622,2022-105A,15.05646075,0.0001968,97.6041,83.3237,53648,STARLINK
STARLINK-4386,2022-105B,15.16048928,0.00029079,97.6004,80.5002,53649,STARLINK
STARLINK-4380,2022-105C,15.05650579,0.00020248,97.6044,88.9612,53650,STARLINK
STARLINK-4388,2022-105D,15.18169849,0.00010773,97.6037,86.6236,53651,STARLINK
STARLINK-4374,2022-105E,15.05648646,0.00018313,97.6049,88.5259,53652,STARLINK
STARLINK-4390,2022-105F,15.19227274,0.00017478,97.603,42.4571,53653,STARLINK
STARLINK-4420,2022-105G,15.05647807,0.0003024,97.6045,82.3032,53654,STARLINK
STARLINK-4470,2022-105H,15.22615463,0.00020526,97.6022,70.0096,53655,STARLINK
STARLINK-4466,2022-105J,15.05646809,0.00021076,97.604,89.3546,53656,STARLINK
STARLINK-4452,2022-105L,15.05651352,0.000285,97.6029,69.8171,53658,STARLINK
STARLINK-4473,2022-105N,15.05638829,0.00026419,97.6019,87.9084,53660,STARLINK
STARLINK-4472,2022-105P,15.05640358,0.0001738,97.6039,82.5911,53661,STARLINK
STARLINK-4357,2022-105Q,15.16399432,0.0002118,97.6026,69.6759,53662,STARLINK
STARLINK-4457,2022-105R,15.05620477,0.00028612,97.6045,83.9105,53663,STARLINK
STARLINK-4471,2022-105S,15.05647794,0.00017904,97.6043,94.3177,53664,STARLINK
STARLINK-4334,2022-105T,15.18371589,0.00016325,97.6059,118.4143,53665,STARLINK
STARLINK-4406,2022-105V,15.17014704,0.0001809,97.6038,71.0831,53667,STARLINK
STARLINK-4458,2022-105W,15.22677639,0.00017276,97.6043,94.8126,53668,STARLINK
STARLINK-4464,2022-105X,15.17625959,0.00016975,97.6046,77.3074,53669,STARLINK
STARLINK-4459,2022-105Y,15.0564953,0.00022135,97.6051,81.4336,53670,STARLINK
STARLINK-4440,2022-105Z,15.05650691,0.00019334,97.6026,86.4317,53671,STARLINK
STARLINK-4428,2022-105AA,15.0564938,0.00026537,97.6046,74.0692,53672,STARLINK
STARLINK-4456,2022-105AB,15.05658506,0.000255,97.603,82.1297,53673,STARLINK
STARLINK-4620,2022-105AC,15.05650817,0.00024257,97.6024,87.8391,53674,STARLINK
STARLINK-4617,2022-105AD,15.05648785,0.00020033,97.6045,87.6367,53675,STARLINK
STARLINK-4621,2022-105AE,15.05646574,0.00023928,97.6035,84.5782,53676,STARLINK
STARLINK-4579,2022-105AF,15.05662472,0.00022955,97.6043,62.9257,53677,STARLINK
STARLINK-4632,2022-105AH,15.05646413,0.00022279,97.6037,74.2864,53679,STARLINK
STARLINK-4630,2022-105AJ,15.0564834,0.00024202,97.6047,80.9438,53680,STARLINK
STARLINK-4424,2022-105AK,15.21104973,0.00015999,97.6032,81.2607,53681,STARLINK
STARLINK-4438,2022-105AL,15.05645725,0.00023687,97.6043,81.8835,53682,STARLINK
STARLINK-4625,2022-105AM,15.05647423,0.00022501,97.6045,89.5146,53683,STARLINK
STARLINK-4624,2022-105AN,15.05656609,0.00021603,97.6,82.761,53684,STARLINK
STARLINK-4626,2022-105AP,15.05647681,0.00019108,97.6048,85.8335,53685,STARLINK
STARLINK-4467,2022-105AQ,15.05656442,0.00028395,97.6034,83.0497,53686,STARLINK
STARLINK-4569,2022-105AR,15.05644946,0.00023128,97.6042,72.7553,53687,STARLINK
STARLINK-4571,2022-105AS,15.05657784,0.00012512,97.6039,76.5592,53688,STARLINK
STARLINK-4570,2022-105AU,15.05644728,0.00027916,97.6032,79.6933,53690,STARLINK
STARLINK-4560,2022-105AV,15.05665807,0.0002252,97.6042,81.0026,53691,STARLINK
STARLINK-4572,2022-105AW,15.23223869,0.00028373,97.6136,97.8692,53692,STARLINK
STARLINK-4566,2022-105AX,15.0565227,0.00024289,97.6044,77.6977,53693,STARLINK
STARLINK-4725,2022-107A,15.08829324,0.00015071,53.2176,87.0432,53700,STARLINK
STARLINK-4711,2022-107B,15.08835069,0.00014092,53.217,80.2656,53701,STARLINK
STARLINK-4724,2022-107C,15.08841901,0.00017147,53.2179,81.3438,53702,STARLINK
STARLINK-4731,2022-107D,15.08838104,0.00015065,53.2167,88.5122,53703,STARLINK
STARLINK-4714,2022-107E,15.08834953,0.00014002,53.2167,90.0081,53704,STARLINK
STARLINK-4717,2022-107F,15.08836737,9.302e-05,53.2169,73.9152,53705,STARLINK
STARLINK-4716,2022-107G,15.08840184,0.00014384,53.2169,85.1318,53706,STARLINK
STARLINK-4667,2022-107H,15.0886312,6.457e-05,53.2179,62.3384,53707,STARLINK
STARLINK-4694,2022-107J,15.08836947,0.00012756,53.2172,81.7137,53708,STARLINK
STARLINK-4685,2022-107K,15.0883126,0.00014526,53.2169,76.99,53709,STARLINK
STARLINK-4627,2022-107M,15.08829439,0.00014236,53.2176,80.3534,53711,STARLINK
STARLINK-4683,2022-107N,15.08837983,0.00014206,53.2165,91.0726,53712,STARLINK
STARLINK-4686,2022-107R,15.08844066,0.00016269,53.2171,97.8076,53715,STARLINK
STARLINK-4699,2022-107S,15.08834426,0.00016853,53.2167,83.3209,53716,STARLINK
STARLINK-4695,2022-107U,15.08826178,5.474e-05,53.2209,119.3236,53718,STARLINK
STARLINK-4644,2022-107V,15.08836935,0.00015766,53.2188,91.1761,53719,STARLINK
STARLINK-4642,2022-107W,15.08841118,0.00012942,53.2167,74.3212,53720,STARLINK
STARLINK-4707,2022-107X,15.08842176,0.00013087,53.2168,85.7501,53721,STARLINK
STARLINK-4700,2022-107Y,15.08837424,0.00013726,53.2149,77.5652,53722,STARLINK
STARLINK-4705,2022-107Z,15.0883982,0.00014005,53.2166,83.6619,53723,STARLINK
STARLINK-4663,2022-107AA,15.08797318,0.00011803,53.2176,94.2289,53724,STARLINK
STARLINK-4697,2022-107AC,15.08833598,0.00013813,53.2167,83.952,53726,STARLINK
STARLINK-4701,2022-107AD,15.08887352,0.00011923,53.2168,100.1401,53727,STARLINK
STARLINK-4640,2022-107AE,15.08833305,0.0001417,53.2171,85.8399,53728,STARLINK
STARLINK-4651,2022-107AF,15.0883477,0.00012449,53.2166,84.18,53729,STARLINK
STARLINK-4641,2022-107AG,15.08836182,0.00013931,53.2171,75.5919,53730,STARLINK
STARLINK-4636,2022-107AH,15.13428026,0.00027474,53.2147,309.0213,53731,STARLINK
STARLINK-4661,2022-107AJ,15.08832452,0.00012613,53.2182,58.7197,53732,STARLINK
STARLINK-4574,2022-107AK,15.08839536,0.0001278,53.2162,89.8424,53733,STARLINK
STARLINK-4616,2022-107AL,15.08844146,0.00014114,53.2167,80.343,53734,STARLINK
STARLINK-4618,2022-107AM,15.08840232,0.00015517,53.2167,80.5232,53735,STARLINK
STARLINK-4652,2022-107AN,15.08837323,0.00013709,53.2172,84.7215,53736,STARLINK
STARLINK-4662,2022-107AQ,15.08831569,9.674e-05,53.2211,95.3319,53738,STARLINK
STARLINK-4607,2022-107AS,15.08839198,0.00013591,53.2158,88.6725,53740,STARLINK
STARLINK-4637,2022-107AU,15.08834745,0.00015022,53.218,83.429,53742,STARLINK
STARLINK-4645,2022-107AV,15.08842244,0.00015171,53.2162,75.4972,53743,STARLINK
STARLINK-4670,2022-107AW,15.08834942,0.00010184,53.2159,78.2725,53744,STARLINK
STARLINK-4656,2022-107AX,15.08842925,9.544e-05,53.2157,52.4747,53745,STARLINK
STARLINK-4589,2022-107AY,15.08843058,0.00012856,53.216,79.9589,53746,STARLINK
STARLINK-4612,2022-107BC,15.08838388,0.00015435,53.2163,76.3762,53750,STARLINK
STARLINK-4718,2022-111A,15.08838619,9.442e-05,53.2157,91.1244,53773,STARLINK
STARLINK-4719,2022-111B,15.08836372,0.0001337,53.2154,73.7811,53774,STARLINK
STARLINK-4722,2022-111C,15.08837055,0.00012692,53.2165,86.6775,53775,STARLINK
STARLINK-4664,2022-111E,15.08834458,0.00012751,53.2154,81.7765,53777,STARLINK
STARLINK-4709,2022-111F,15.08830475,0.00012518,53.2157,86.1673,53778,STARLINK
STARLINK-4706,2022-111G,15.08843921,0.0001258,53.216,81.0432,53779,STARLINK
STARLINK-4678,2022-111H,15.08834191,0.00012395,53.2155,82.9579,53780,STARLINK
STARLINK-4462,2022-111J,15.08817992,0.00012396,53.2165,84.932,53781,STARLINK
STARLINK-4679,2022-111K,15.40635485,0.00015444,53.2169,79.0142,53782,STARLINK
STARLINK-4536,2022-111L,15.08831643,0.00011182,53.2168,85.292,53783,STARLINK
STARLINK-4687,2022-111M,15.08847195,0.00014604,53.2177,83.5556,53784,STARLINK
STARLINK-4743,2022-111Q,15.08834593,0.00015521,53.2161,88.4872,53787,STARLINK
STARLINK-4666,2022-111S,15.0885301,0.00016026,53.2153,87.2303,53789,STARLINK
STARLINK-4734,2022-111T,15.08838408,0.00011837,53.2159,73.6288,53790,STARLINK
STARLINK-4739,2022-111V,15.08840009,0.00013083,53.2158,82.3331,53792,STARLINK
STARLINK-4728,2022-111W,15.08838289,0.00013161,53.2161,83.1285,53793,STARLINK
STARLINK-4730,2022-111X,15.0883796,0.0001302,53.216,83.895,53794,STARLINK
STARLINK-4742,2022-111Y,15.08841743,0.00013098,53.2158,79.6317,53795,STARLINK
STARLINK-4723,2022-111AA,15.08832246,0.00012374,53.2167,83.2455,53797,STARLINK
STARLINK-4712,2022-111AB,15.08838181,0.00012214,53.2162,84.2438,53798,STARLINK
STARLINK-4710,2022-111AC,15.08841173,0.00012842,53.2158,71.26,53799,STARLINK
STARLINK-4720,2022-111AD,15.5544483,0.00014547,53.2106,16.254,53800,STARLINK
STARLINK-4715,2022-111AE,15.08834832,0.00016544,53.216,92.0384,53801,STARLINK
STARLINK-4726,2022-111AF,15.08832168,0.00012615,53.2164,83.3934,53802,STARLINK
STARLINK-4727,2022-111AG,15.08835901,0.00013693,53.2168,88.244,53803,STARLINK
STARLINK-4729,2022-111AH,15.08837228,0.00012332,53.2175,70.137,53804,STARLINK
STARLINK-4763,2022-111AJ,15.08837264,0.00014537,53.2172,81.7532,53805,STARLINK
STARLINK-4768,2022-111AK,15.0883403,0.00014251,53.2165,87.5687,53806,STARLINK
STARLINK-4738,2022-114B,15.08837618,0.00011301,53.2158,85.8694,53819,STARLINK
STARLINK-4758,2022-114C,15.08840045,0.00012652,53.2161,82.6061,53820,STARLINK
STARLINK-4748,2022-114F,15.08834937,0.0001327,53.2158,82.869,53823,STARLINK
STARLINK-4757,2022-114G,15.08846711,0.00010407,53.2157,87.5642,53824,STARLINK
STARLINK-4751,2022-114H,15.08840307,0.00011647,53.2161,85.6055,53825,STARLINK
STARLINK-4756,2022-114J,15.08822908,0.00014289,53.2164,84.3904,53826,STARLINK
STARLINK-4764,2022-114K,15.08837652,0.00012849,53.2168,82.5429,53827,STARLINK
STARLINK-4760,2022-114L,15.08831682,0.00012549,53.2179,83.9903,53828,STARLINK
STARLINK-4759,2022-114M,15.08841129,0.00012737,53.2162,86.0432,53829,STARLINK
STARLINK-4761,2022-114N,15.08834764,0.00013659,53.2178,84.6404,53830,STARLINK
STARLINK-4649,2022-114P,15.08838687,0.00010559,53.2171,76.0803,53831,STARLINK
STARLINK-4747,2022-114Q,15.08833292,0.00010853,53.2161,79.6082,53832,STARLINK
STARLINK-4771,2022-114R,15.08835701,0.00011851,53.2161,81.078,53833,STARLINK
STARLINK-4737,2022-114S,15.08837289,9.325e-05,53.217,82.9078,53834,STARLINK
STARLINK-4783,2022-114T,15.08834524,0.00012063,53.2164,84.1626,53835,STARLINK
STARLINK-4778,2022-114U,15.0883384,0.00012569,53.2163,71.2818,53836,STARLINK
STARLINK-4776,2022-114V,15.0883965,0.00015376,53.2162,78.8665,53837,STARLINK
STARLINK-4773,2022-114W,15.08835093,0.0001187,53.2166,76.2249,53838,STARLINK
STARLINK-4784,2022-114X,15.08825477,0.00020127,53.2167,76.5223,53839,STARLINK
STARLINK-4766,2022-114Y,15.08838978,0.00012741,53.2167,76.8977,53840,STARLINK
STARLINK-4750,2022-114Z,15.08840684,0.00011443,53.2167,84.0727,53841,STARLINK
STARLINK-4754,2022-114AA,15.08841711,0.00012124,53.216,84.7185,53842,STARLINK
STARLINK-4769,2022-114AB,15.08842278,0.00010953,53.2164,68.5232,53843,STARLINK
STARLINK-4745,2022-114AC,15.08841529,0.0001115,53.2162,87.6249,53844,STARLINK
STARLINK-4753,2022-114AD,15.08845871,9.971e-05,53.215,78.7864,53845,STARLINK
STARLINK-4746,2022-114AE,15.08833316,0.0001253,53.2151,82.424,53846,STARLINK
STARLINK-4777,2022-114AF,15.08839437,0.00010342,53.2156,58.9135,53847,STARLINK
STARLINK-4780,2022-114AG,15.08835382,0.00012006,53.2161,84.2444,53848,STARLINK
STARLINK-4770,2022-114AH,15.0883839,0.00013027,53.2161,85.4421,53849,STARLINK
STARLINK-4767,2022-114AJ,15.08830549,0.000139,53.2174,89.5545,53850,STARLINK
STARLINK-4755,2022-114AK,15.08844225,9.645e-05,53.2165,95.8447,53851,STARLINK
STARLINK-4797,2022-114AL,15.08842189,0.00011408,53.2163,81.7666,53852,STARLINK
STARLINK-4794,2022-114AM,15.08841396,0.00011855,53.2166,78.6658,53853,STARLINK
STARLINK-4800,2022-114AN,15.0883756,0.00012543,53.2162,80.6116,53854,STARLINK
STARLINK-4703,2022-114AP,15.08829424,0.00012096,53.2159,80.9717,53855,STARLINK
STARLINK-4795,2022-114AQ,15.17824327,0.00025433,53.2169,117.2227,53856,STARLINK
STARLINK-4809,2022-114AR,15.08837531,0.00014031,53.2171,77.2584,53857,STARLINK
STARLINK-4798,2022-114AS,15.36089536,0.00010365,53.2167,68.3467,53858,STARLINK
STARLINK-4790,2022-114AT,15.08841327,0.000115,53.2161,83.8195,53859,STARLINK
STARLINK-4799,2022-114AU,15.08837878,0.00011021,53.2163,71.7533,53860,STARLINK
STARLINK-4781,2022-114AV,15.08835275,0.00013882,53.2167,82.0858,53861,STARLINK
STARLINK-4788,2022-114AX,15.08832102,0.00013196,53.2167,72.8132,53863,STARLINK
STARLINK-4779,2022-114AY,15.0883974,0.00011571,53.216,82.6281,53864,STARLINK
STARLINK-4762,2022-114BA,15.08835732,0.00013301,53.2162,85.3441,53866,STARLINK
STARLINK-4793,2022-114BB,15.15863047,0.00014929,53.2164,93.5411,53867,STARLINK
STARLINK-4789,2022-114BC,15.08842382,0.00013212,53.2153,88.1655,53868,STARLINK
STARLINK-4810,2022-114BD,15.08834329,0.00013048,53.2168,81.9332,53869,STARLINK
STARLINK-4732,2022-114BE,15.08841786,0.00014503,53.2174,84.6146,53870,STARLINK
STARLINK-4740,2022-114BF,15.08827177,0.00011619,53.216,84.3098,53871,STARLINK
STARLINK-5028,2022-119A,15.08834297,0.00010918,53.2182,87.4476,53886,STARLINK
STARLINK-5029,2022-119B,15.08829193,0.00010765,53.2157,71.2728,53887,STARLINK
STARLINK-5034,2022-119C,15.52869707,0.00013557,53.216,83.5971,53888,STARLINK
STARLINK-5031,2022-119D,15.08836334,0.00014369,53.2151,63.179,53889,STARLINK
STARLINK-5050,2022-119E,15.08833138,0.00014949,53.2165,74.3217,53890,STARLINK
STARLINK-5041,2022-119F,15.15794262,5.432e-05,53.2165,353.1806,53891,STARLINK
STARLINK-5046,2022-119G,15.0883205,0.00011236,53.2164,87.824,53892,STARLINK
STARLINK-5052,2022-119H,15.08827809,8.843e-05,53.2163,80.4866,53893,STARLINK
STARLINK-5043,2022-119J,15.08835477,0.00011973,53.2165,84.7438,53894,STARLINK
STARLINK-5032,2022-119K,15.35693426,9.756e-05,53.2177,64.8008,53895,STARLINK
STARLINK-5037,2022-119L,15.08844438,0.00013053,53.2163,84.8472,53896,STARLINK
STARLINK-5035,2022-119M,15.19633197,0.00010677,53.2167,57.5496,53897,STARLINK
STARLINK-5044,2022-119N,15.08837713,0.00010693,53.2168,88.7724,53898,STARLINK
STARLINK-5042,2022-119P,15.33951934,9.289e-05,53.2177,102.2588,53899,STARLINK
STARLINK-5045,2022-119Q,15.08833202,0.00011942,53.2174,83.6122,53900,STARLINK
STARLINK-5021,2022-119S,15.08837853,0.00013144,53.2165,83.0997,53902,STARLINK
STARLINK-5022,2022-119T,15.08846625,0.00010032,53.216,58.0829,53903,STARLINK
STARLINK-4787,2022-119U,15.0884088,0.00011647,53.2167,90.1827,53904,STARLINK
STARLINK-5003,2022-119V,15.08835514,9.632e-05,53.2176,82.6654,53905,STARLINK
STARLINK-5054,2022-119W,15.08881795,0.00010054,53.2158,80.4751,53906,STARLINK
STARLINK-5057,2022-119Y,15.0885085,0.00014189,53.2181,71.3497,53908,STARLINK
STARLINK-4796,2022-119Z,15.08844464,0.00012033,53.2161,100.3489,53909,STARLINK
STARLINK-5048,2022-119AB,15.08838515,0.00011211,53.2169,88.4031,53911,STARLINK
STARLINK-5059,2022-119AC,15.08832156,0.0001167,53.2163,90.1644,53912,STARLINK
STARLINK-5053,2022-119AD,15.08840673,0.00011449,53.216,85.5362,53913,STARLINK
STARLINK-5040,2022-119AE,15.08840366,0.00011534,53.2158,86.2975,53914,STARLINK
STARLINK-5017,2022-119AF,15.45491511,0.00014794,53.2167,65.3578,53915,STARLINK
STARLINK-5051,2022-119AG,15.08839552,0.00011788,53.2161,85.6459,53916,STARLINK
STARLINK-5036,2022-119AH,15.18719794,0.00015629,53.2175,57.4788,53917,STARLINK
STARLINK-5012,2022-119AJ,15.08839105,9.985e-05,53.2168,70.3915,53918,STARLINK
STARLINK-5023,2022-119AK,15.08842941,0.00016514,53.2154,80.9388,53919,STARLINK
STARLINK-5025,2022-119AL,15.08837366,0.00011272,53.2153,87.6062,53920,STARLINK
STARLINK-5002,2022-119AN,15.08836023,0.00010888,53.2167,70.6055,53922,STARLINK
STARLINK-5004,2022-119AP,15.08841059,0.00014264,53.2167,78.1976,53923,STARLINK
STARLINK-5001,2022-119AQ,15.08841185,0.00011435,53.216,86.3582,53924,STARLINK
STARLINK-5011,2022-119AR,15.08833693,0.00013861,53.217,87.8287,53925,STARLINK
STARLINK-5014,2022-119AS,15.23315416,0.00023259,53.2163,105.138,53926,STARLINK
STARLINK-5009,2022-119AU,15.08836727,0.00013209,53.2158,78.7742,53928,STARLINK
STARLINK-5018,2022-119AV,15.08838032,0.00013393,53.2165,71.2022,53929,STARLINK
STARLINK-5010,2022-119AW,15.35142075,7.339e-05,53.2176,69.522,53930,STARLINK
STARLINK-4772,2022-119AY,15.08835369,0.00013236,53.2172,77.3356,53932,STARLINK
STARLINK-4782,2022-119AZ,15.08829415,0.00011512,53.2161,81.6509,53933,STARLINK
STARLINK-4775,2022-119BA,15.08830839,0.00015442,53.2171,70.5792,53934,STARLINK
STARLINK-5000,2022-119BB,15.38485556,0.00010323,53.2168,97.5031,53935,STARLINK
STARLINK-4791,2022-119BC,15.08844022,0.00011752,53.2163,87.1136,53936,STARLINK
STARLINK-4633,2022-125A,15.0883849,0.0001536,53.2184,81.798,53964,STARLINK
STARLINK-4635,2022-125C,15.08824778,0.00016322,53.2176,83.0414,53966,STARLINK
