norad_cat_id,object_type,country,launch_year
44359,PAYLOAD,US,2019
44360,PAYLOAD,US,2019
44361,UNKNOWN,US,2019
44375,UNKNOWN,US,2019
44365,PAYLOAD,MEX,2019
44366,PAYLOAD,US,2019
44367,PAYLOAD,US,2019
44368,ROCKET BODY,US,2019
44369,PAYLOAD,AUS,2019
44370,PAYLOAD,US,2019
44371,PAYLOAD,US,2019
44372,ROCKET BODY,US,2019
44373,DEBRIS,US,2019
44374,PAYLOAD,US,2019
44387,PAYLOAD,CIS,2019
44410,PAYLOAD,GER,2019
44411,PAYLOAD,US,2019
44412,PAYLOAD,GER,2019
44413,PAYLOAD,US,2019
44414,PAYLOAD,CIS,2019
44388,UNKNOWN,TBD,2019
44389,PAYLOAD,FIN,2019
44390,PAYLOAD,FIN,2019
44391,PAYLOAD,ISRA,2019
44419,PAYLOAD,THAI,2019
44392,PAYLOAD,CIS,2019
44393,PAYLOAD,GER,2019
44394,PAYLOAD,CIS,2019
44395,UNKNOWN,TBD,2019
44396,PAYLOAD,US,2019
44397,UNKNOWN,TBD,2019
44398,UNKNOWN,TBD,2019
44399,PAYLOAD,UK,2019
44400,PAYLOAD,GER,2019
44401,UNKNOWN,TBD,2019
44402,PAYLOAD,US,2019
44403,PAYLOAD,US,2019
44404,PAYLOAD,GER,2019
44405,PAYLOAD,US,2019
44406,PAYLOAD,CZE,2019
44407,PAYLOAD,US,2019
44408,PAYLOAD,US,2019
44409,PAYLOAD,US,2019
44421,PAYLOAD,CIS,2019
45009,DEBRIS,CIS,2019
45010,DEBRIS,CIS,2019
45011,DEBRIS,CIS,2019
45012,DEBRIS,CIS,2019
45013,DEBRIS,CIS,2019
45014,DEBRIS,CIS,2019
45015,DEBRIS,CIS,2019
44422,PAYLOAD,CIS,2019
44423,PAYLOAD,CIS,2019
44424,PAYLOAD,CIS,2019
44425,ROCKET BODY,CIS,2019
44621,DEBRIS,CIS,2019
44630,DEBRIS,CIS,2019
44631,DEBRIS,CIS,2019
44632,DEBRIS,CIS,2019
44633,DEBRIS,CIS,2019
44640,DEBRIS,CIS,2019
44641,DEBRIS,CIS,2019
44711,DEBRIS,CIS,2019
44712,DEBRIS,CIS,2019
44999,DEBRIS,CIS,2019
45000,DEBRIS,CIS,2019
45001,DEBRIS,CIS,2019
45002,DEBRIS,CIS,2019
45003,DEBRIS,CIS,2019
45004,DEBRIS,CIS,2019
45005,DEBRIS,CIS,2019
45006,DEBRIS,CIS,2019
45007,DEBRIS,CIS,2019
45008,DEBRIS,CIS,2019
44432,PAYLOAD,CIS,2019
44433,ROCKET BODY,CIS,2019
44437,PAYLOAD,CIS,2019
44438,ROCKET BODY,CIS,2019
44439,DEBRIS,CIS,2019
44441,PAYLOAD,IND,2019
44442,ROCKET BODY,IND,2019
44443,PAYLOAD,PRC,2019
44446,PAYLOAD,US,2019
44447,DEBRIS,US,2019
44448,DEBRIS,US,2019
44449,PAYLOAD,PRC,2019
44450,PAYLOAD,PRC,2019
44451,PAYLOAD,PRC,2019
44452,ROCKET BODY,PRC,2019
44453,PAYLOAD,CIS,2019
44454,ROCKET BODY,CIS,2019
44455,PAYLOAD,CIS,2019
44456,ROCKET BODY,CIS,2019
44457,PAYLOAD,CIS,2019
44458,ROCKET BODY,CIS,2019
44459,DEBRIS,CIS,2019
44475,PAYLOAD,ESA,2019
44476,PAYLOAD,ITSO,2019
44477,ROCKET BODY,FR,2019
44478,DEBRIS,FR,2019
44479,PAYLOAD,ISRA,2019
44480,ROCKET BODY,US,2019
44481,PAYLOAD,US,2019
44482,PAYLOAD,US,2019
44483,ROCKET BODY,US,2019
44486,UNKNOWN,PRC,2019
44487,UNKNOWN,PRC,2019
44488,UNKNOWN,PRC,2019
44493,PAYLOAD,PRC,2019
44494,ROCKET BODY,PRC,2019
44495,PAYLOAD,FR,2019
44496,ROCKET BODY,US,2019
44497,PAYLOAD,US,2019
44498,PAYLOAD,US,2019
44499,PAYLOAD,US,2019
44500,ROCKET BODY,US,2019
44504,PAYLOAD,CIS,2019
44505,ROCKET BODY,CIS,2019
44506,PAYLOAD,US,2019
44517,PAYLOAD,CIS,2019
44518,ROCKET BODY,CIS,2019
44519,PAYLOAD,PRC,2019
44520,PAYLOAD,PRC,2019
44521,ROCKET BODY,PRC,2019
44528,PAYLOAD,PRC,2019
44529,PAYLOAD,PRC,2019
44530,PAYLOAD,PRC,2019
44531,ROCKET BODY,PRC,2019
44532,DEBRIS,PRC,2019
44534,PAYLOAD,PRC,2019
44535,ROCKET BODY,PRC,2019
44536,PAYLOAD,PRC,2019
44537,PAYLOAD,PRC,2019
44538,PAYLOAD,PRC,2019
44539,PAYLOAD,PRC,2019
44542,PAYLOAD,PRC,2019
44543,PAYLOAD,PRC,2019
44544,ROCKET BODY,PRC,2019
44545,ROCKET BODY,PRC,2019
44546,PAYLOAD,JPN,2019
44547,PAYLOAD,PRC,2019
48206,DEBRIS,PRC,2019
48207,DEBRIS,PRC,2019
48208,DEBRIS,PRC,2019
48519,DEBRIS,PRC,2019
48520,DEBRIS,PRC,2019
48521,DEBRIS,PRC,2019
48522,DEBRIS,PRC,2019
48523,DEBRIS,PRC,2019
48524,DEBRIS,PRC,2019
48525,DEBRIS,PRC,2019
48854,DEBRIS,PRC,2019
49040,DEBRIS,PRC,2019
49041,DEBRIS,PRC,2019
49042,DEBRIS,PRC,2019
49043,DEBRIS,PRC,2019
49265,DEBRIS,PRC,2019
49266,DEBRIS,PRC,2019
49267,DEBRIS,PRC,2019
44548,ROCKET BODY,PRC,2019
44549,DEBRIS,PRC,2019
47974,DEBRIS,PRC,2019
47975,DEBRIS,PRC,2019
48187,DEBRIS,PRC,2019
48188,DEBRIS,PRC,2019
48189,DEBRIS,PRC,2019
48190,DEBRIS,PRC,2019
48191,DEBRIS,PRC,2019
48192,DEBRIS,PRC,2019
48193,DEBRIS,PRC,2019
48194,DEBRIS,PRC,2019
48195,DEBRIS,PRC,2019
48196,DEBRIS,PRC,2019
48197,DEBRIS,PRC,2019
48198,DEBRIS,PRC,2019
48199,DEBRIS,PRC,2019
48200,DEBRIS,PRC,2019
48201,DEBRIS,PRC,2019
48202,DEBRIS,PRC,2019
48203,DEBRIS,PRC,2019
48204,DEBRIS,PRC,2019
48205,DEBRIS,PRC,2019
44550,PAYLOAD,CIS,2019
44551,ROCKET BODY,CIS,2019
44552,PAYLOAD,CIS,2019
44553,ROCKET BODY,CIS,2019
44622,PAYLOAD,PRC,2019
44623,ROCKET BODY,PRC,2019
44624,PAYLOAD,EUTE,2019
44625,PAYLOAD,US,2019
44626,ROCKET BODY,CIS,2019
44627,DEBRIS,CIS,2019
44628,PAYLOAD,US,2019
44629,ROCKET BODY,US,2019
44634,PAYLOAD,US,2019
44635,ROCKET BODY,US,2019
44636,ROCKET BODY,US,2019
44639,DEBRIS,US,2019
44637,PAYLOAD,PRC,2019
44638,ROCKET BODY,PRC,2019
44701,PAYLOAD,US,2019
44702,ROCKET BODY,US,2019
45113,PAYLOAD,US,2019
45114,PAYLOAD,US,2019
45115,PAYLOAD,US,2019
45116,PAYLOAD,US,2019
45117,PAYLOAD,US,2019
45118,PAYLOAD,US,2019
45119,PAYLOAD,US,2019
45120,PAYLOAD,US,2019
45121,PAYLOAD,US,2019
45122,PAYLOAD,US,2019
45123,UNKNOWN,US,2019
45124,UNKNOWN,US,2019
45125,UNKNOWN,US,2019
45126,PAYLOAD,US,2019
44703,PAYLOAD,PRC,2019
44704,PAYLOAD,SDN,2019
44705,PAYLOAD,PRC,2019
44706,PAYLOAD,PRC,2019
44707,ROCKET BODY,PRC,2019
44708,DEBRIS,PRC,2019
44709,PAYLOAD,PRC,2019
44710,ROCKET BODY,PRC,2019
44713,PAYLOAD,US,2019
44737,PAYLOAD,US,2019
44738,PAYLOAD,US,2019
44739,PAYLOAD,US,2019
44740,PAYLOAD,US,2019
44741,PAYLOAD,US,2019
44742,PAYLOAD,US,2019
44743,PAYLOAD,US,2019
44744,PAYLOAD,US,2019
44745,PAYLOAD,US,2019
44746,PAYLOAD,US,2019
44747,PAYLOAD,US,2019
44748,PAYLOAD,US,2019
44749,PAYLOAD,US,2019
44750,PAYLOAD,US,2019
44751,PAYLOAD,US,2019
44752,PAYLOAD,US,2019
44753,PAYLOAD,US,2019
44754,PAYLOAD,US,2019
44755,PAYLOAD,US,2019
44756,PAYLOAD,US,2019
44757,PAYLOAD,US,2019
44758,PAYLOAD,US,2019
44759,PAYLOAD,US,2019
44760,PAYLOAD,US,2019
44714,PAYLOAD,US,2019
44761,PAYLOAD,US,2019
44762,PAYLOAD,US,2019
44763,PAYLOAD,US,2019
44764,PAYLOAD,US,2019
44765,PAYLOAD,US,2019
44766,PAYLOAD,US,2019
44767,PAYLOAD,US,2019
44768,PAYLOAD,US,2019
44769,PAYLOAD,US,2019
44770,PAYLOAD,US,2019
44771,PAYLOAD,US,2019
44772,PAYLOAD,US,2019
44773,DEBRIS,US,2019
44774,DEBRIS,US,2019
44775,DEBRIS,US,2019
44776,DEBRIS,US,2019
44715,PAYLOAD,US,2019
44716,PAYLOAD,US,2019
44717,PAYLOAD,US,2019
44718,PAYLOAD,US,2019
44719,PAYLOAD,US,2019
44720,PAYLOAD,US,2019
44721,PAYLOAD,US,2019
44722,PAYLOAD,US,2019
44723,PAYLOAD,US,2019
44724,PAYLOAD,US,2019
44725,PAYLOAD,US,2019
44726,PAYLOAD,US,2019
44727,PAYLOAD,US,2019
44728,PAYLOAD,US,2019
44729,PAYLOAD,US,2019
44730,PAYLOAD,US,2019
44731,PAYLOAD,US,2019
44732,PAYLOAD,US,2019
44733,PAYLOAD,US,2019
44734,PAYLOAD,US,2019
44735,PAYLOAD,US,2019
44736,PAYLOAD,US,2019
44777,PAYLOAD,PRC,2019
44778,ROCKET BODY,PRC,2019
44779,PAYLOAD,PRC,2019
44780,PAYLOAD,PRC,2019
44781,PAYLOAD,PRC,2019
44782,PAYLOAD,PRC,2019
44783,PAYLOAD,PRC,2019
44784,ROCKET BODY,PRC,2019
44785,PAYLOAD,GER,2019
44786,PAYLOAD,GER,2019
44787,ROCKET BODY,PRC,2019
44793,PAYLOAD,PRC,2019
44794,PAYLOAD,PRC,2019
44795,ROCKET BODY,PRC,2019
44796,ROCKET BODY,PRC,2019
44797,PAYLOAD,CIS,2019
44798,ROCKET BODY,CIS,2019
44799,ROCKET BODY,CIS,2019
44835,PAYLOAD,CIS,2019
45915,UNKNOWN,CIS,2019
44800,PAYLOAD,EGYP,2019
44801,PAYLOAD,IM,2019
44802,ROCKET BODY,FR,2019
44803,DEBRIS,FR,2019
44804,PAYLOAD,IND,2019
44805,ROCKET BODY,IND,2019
44806,PAYLOAD,US,2019
44807,PAYLOAD,US,2019
44808,PAYLOAD,US,2019
44809,PAYLOAD,US,2019
44810,PAYLOAD,US,2019
44811,PAYLOAD,US,2019
44812,PAYLOAD,US,2019
44813,PAYLOAD,US,2019
44814,PAYLOAD,US,2019
44815,PAYLOAD,US,2019
44816,PAYLOAD,US,2019
44817,PAYLOAD,US,2019
44818,PAYLOAD,US,2019
44819,PAYLOAD,PRC,2019
44820,ROCKET BODY,PRC,2019
44821,PAYLOAD,US,2019
44822,DEBRIS,US,2019
44823,DEBRIS,US,2019
44824,PAYLOAD,JPN,2019
44825,ROCKET BODY,US,2019
44826,ROCKET BODY,US,2019
44827,PAYLOAD,US,2019
44828,PAYLOAD,US,2019
44829,PAYLOAD,SPN,2019
44830,PAYLOAD,HUN,2019
44831,UNKNOWN,TBD,2019
44832,PAYLOAD,HUN,2019
44833,PAYLOAD,CIS,2019
44834,ROCKET BODY,CIS,2019
44836,PAYLOAD,PRC,2019
44837,ROCKET BODY,PRC,2019
44838,UNKNOWN,PRC,2019
44839,UNKNOWN,PRC,2019
44840,UNKNOWN,PRC,2019
44841,UNKNOWN,PRC,2019
44842,UNKNOWN,PRC,2019
44843,UNKNOWN,PRC,2019
44844,ROCKET BODY,PRC,2019
44850,PAYLOAD,CIS,2019
44851,ROCKET BODY,CIS,2019
44852,PAYLOAD,US,2019
44853,PAYLOAD,US,2019
44854,UNKNOWN,TBD,2019
44855,PAYLOAD,US,2019
44856,PAYLOAD,JPN,2019
44857,PAYLOAD,IND,2019
44858,UNKNOWN,TBD,2019
44859,PAYLOAD,US,2019
44860,PAYLOAD,US,2019
44861,PAYLOAD,US,2019
44862,ROCKET BODY,IND,2019
44863,PAYLOAD,US,2019
44864,PAYLOAD,PRC,2019
44865,PAYLOAD,PRC,2019
44866,ROCKET BODY,PRC,2019
44867,ROCKET BODY,PRC,2019
44868,PAYLOAD,JPN,2019
44869,ROCKET BODY,US,2019
44873,PAYLOAD,IT,2019
44874,PAYLOAD,ESA,2019
44875,PAYLOAD,FR,2019
44876,PAYLOAD,FR,2019
44877,PAYLOAD,FR,2019
44878,PAYLOAD,ESA,2019
44879,UNKNOWN,TBD,2019
44880,UNKNOWN,TBD,2019
44881,UNKNOWN,TBD,2019
44882,UNKNOWN,TBD,2019
44883,PAYLOAD,CHBZ,2019
44884,UNKNOWN,TBD,2019
44885,UNKNOWN,TBD,2019
44886,UNKNOWN,TBD,2019
44887,UNKNOWN,TBD,2019
44888,ROCKET BODY,PRC,2019
44889,UNKNOWN,TBD,2019
44890,UNKNOWN,TBD,2019
44891,UNKNOWN,TBD,2019
44900,PAYLOAD,US,2019
44903,PAYLOAD,CIS,2019
44904,ROCKET BODY,CIS,2019
45041,DEBRIS,CIS,2019
45042,DEBRIS,CIS,2019
46091,DEBRIS,CIS,2019
44905,PAYLOAD,CIS,2019
44906,PAYLOAD,CIS,2019
44907,PAYLOAD,CIS,2019
44908,UNKNOWN,CIS,2019
44909,ROCKET BODY,CIS,2019
44910,PAYLOAD,PRC,2019
44911,ROCKET BODY,PRC,2019
44914,PAYLOAD,US,2020
44938,PAYLOAD,US,2020
44939,PAYLOAD,US,2020
44940,PAYLOAD,US,2020
44941,PAYLOAD,US,2020
44942,PAYLOAD,US,2020
44943,PAYLOAD,US,2020
44944,PAYLOAD,US,2020
44945,PAYLOAD,US,2020
44946,PAYLOAD,US,2020
44947,PAYLOAD,US,2020
44948,PAYLOAD,US,2020
44949,PAYLOAD,US,2020
44950,PAYLOAD,US,2020
44951,PAYLOAD,US,2020
44952,PAYLOAD,US,2020
44953,PAYLOAD,US,2020
44954,PAYLOAD,US,2020
44955,PAYLOAD,US,2020
44956,PAYLOAD,US,2020
44957,PAYLOAD,US,2020
44958,PAYLOAD,US,2020
44959,PAYLOAD,US,2020
44960,PAYLOAD,US,2020
44961,PAYLOAD,US,2020
44915,PAYLOAD,US,2020
44962,PAYLOAD,US,2020
44963,PAYLOAD,US,2020
44964,PAYLOAD,US,2020
44965,PAYLOAD,US,2020
44966,PAYLOAD,US,2020
44967,PAYLOAD,US,2020
44968,PAYLOAD,US,2020
44969,PAYLOAD,US,2020
44970,PAYLOAD,US,2020
44971,PAYLOAD,US,2020
44972,PAYLOAD,US,2020
44973,PAYLOAD,US,2020
44974,DEBRIS,US,2020
44975,DEBRIS,US,2020
44976,DEBRIS,US,2020
44977,DEBRIS,US,2020
44916,PAYLOAD,US,2020
44917,PAYLOAD,US,2020
44918,PAYLOAD,US,2020
44919,PAYLOAD,US,2020
44920,PAYLOAD,US,2020
44921,PAYLOAD,US,2020
44922,PAYLOAD,US,2020
44923,PAYLOAD,US,2020
44924,PAYLOAD,US,2020
44925,PAYLOAD,US,2020
44926,PAYLOAD,US,2020
44927,PAYLOAD,US,2020
44928,PAYLOAD,US,2020
44929,PAYLOAD,US,2020
44930,PAYLOAD,US,2020
44931,PAYLOAD,US,2020
44932,PAYLOAD,US,2020
44933,PAYLOAD,US,2020
44934,PAYLOAD,US,2020
44935,PAYLOAD,US,2020
44936,PAYLOAD,US,2020
44937,PAYLOAD,US,2020
44978,PAYLOAD,PRC,2020
44979,ROCKET BODY,PRC,2020
45016,PAYLOAD,PRC,2020
45017,PAYLOAD,ARGN,2020
45018,PAYLOAD,ARGN,2020
45019,PAYLOAD,PRC,2020
45020,DEBRIS,PRC,2020
45021,DEBRIS,PRC,2020
45022,DEBRIS,PRC,2020
45023,DEBRIS,PRC,2020
45024,PAYLOAD,PRC,2020
45025,ROCKET BODY,PRC,2020
45026,PAYLOAD,IND,2020
45027,PAYLOAD,EUTE,2020
45028,DEBRIS,FR,2020
45029,ROCKET BODY,FR,2020
45044,PAYLOAD,US,2020
45068,PAYLOAD,US,2020
45069,PAYLOAD,US,2020
45070,PAYLOAD,US,2020
45071,PAYLOAD,US,2020
45072,PAYLOAD,US,2020
45073,PAYLOAD,US,2020
45074,PAYLOAD,US,2020
45075,PAYLOAD,US,2020
45076,PAYLOAD,US,2020
45077,PAYLOAD,US,2020
45078,PAYLOAD,US,2020
45079,PAYLOAD,US,2020
45080,PAYLOAD,US,2020
45081,PAYLOAD,US,2020
45082,PAYLOAD,US,2020
45083,PAYLOAD,US,2020
45084,PAYLOAD,US,2020
45085,PAYLOAD,US,2020
45086,PAYLOAD,US,2020
45087,PAYLOAD,US,2020
45088,PAYLOAD,US,2020
45089,PAYLOAD,US,2020
45090,PAYLOAD,US,2020
45091,PAYLOAD,US,2020
45045,PAYLOAD,US,2020
45092,PAYLOAD,US,2020
45093,PAYLOAD,US,2020
45094,PAYLOAD,US,2020
45095,PAYLOAD,US,2020
45096,PAYLOAD,US,2020
45097,PAYLOAD,US,2020
45098,PAYLOAD,US,2020
45099,PAYLOAD,US,2020
45100,PAYLOAD,US,2020
45101,PAYLOAD,US,2020
45102,PAYLOAD,US,2020
45103,PAYLOAD,US,2020
45104,DEBRIS,US,2020
45105,DEBRIS,US,2020
45106,DEBRIS,US,2020
45107,DEBRIS,US,2020
45046,PAYLOAD,US,2020
45047,PAYLOAD,US,2020
45048,PAYLOAD,US,2020
45049,PAYLOAD,US,2020
45050,PAYLOAD,US,2020
45051,PAYLOAD,US,2020
45052,PAYLOAD,US,2020
45053,PAYLOAD,US,2020
45054,PAYLOAD,US,2020
45055,PAYLOAD,US,2020
45056,PAYLOAD,US,2020
45057,PAYLOAD,US,2020
45058,PAYLOAD,US,2020
45059,PAYLOAD,US,2020
45060,PAYLOAD,US,2020
45061,PAYLOAD,US,2020
45062,PAYLOAD,US,2020
45063,PAYLOAD,US,2020
45064,PAYLOAD,US,2020
45065,PAYLOAD,US,2020
45066,PAYLOAD,US,2020
45067,PAYLOAD,US,2020
45110,PAYLOAD,US,2020
45111,ROCKET BODY,US,2020
45112,ROCKET BODY,US,2020
45131,PAYLOAD,UK,2020
45155,PAYLOAD,UK,2020
45156,PAYLOAD,UK,2020
45157,PAYLOAD,UK,2020
45158,PAYLOAD,UK,2020
45159,PAYLOAD,UK,2020
45160,PAYLOAD,UK,2020
45161,PAYLOAD,UK,2020
45162,PAYLOAD,UK,2020
45163,PAYLOAD,UK,2020
45164,PAYLOAD,UK,2020
45132,PAYLOAD,UK,2020
45133,PAYLOAD,UK,2020
45134,PAYLOAD,UK,2020
45135,PAYLOAD,UK,2020
45136,PAYLOAD,UK,2020
45137,PAYLOAD,UK,2020
45138,PAYLOAD,UK,2020
45139,PAYLOAD,UK,2020
45140,PAYLOAD,UK,2020
45141,PAYLOAD,UK,2020
45142,PAYLOAD,UK,2020
45143,PAYLOAD,UK,2020
45144,PAYLOAD,UK,2020
45145,PAYLOAD,UK,2020
45146,PAYLOAD,UK,2020
45147,PAYLOAD,UK,2020
45148,PAYLOAD,UK,2020
45149,PAYLOAD,UK,2020
45150,PAYLOAD,UK,2020
45151,PAYLOAD,UK,2020
45152,PAYLOAD,UK,2020
45153,PAYLOAD,UK,2020
45154,PAYLOAD,UK,2020
45165,PAYLOAD,JPN,2020
45166,ROCKET BODY,JPN,2020
45167,PAYLOAD,ESA,2020
45168,ROCKET BODY,US,2020
45175,PAYLOAD,US,2020
45176,DEBRIS,US,2020
45177,ROCKET BODY,US,2020
45605,PAYLOAD,US,2020
45178,PAYLOAD,US,2020
45202,PAYLOAD,US,2020
45203,PAYLOAD,US,2020
45204,PAYLOAD,US,2020
45205,PAYLOAD,US,2020
45206,PAYLOAD,US,2020
45207,PAYLOAD,US,2020
45208,PAYLOAD,US,2020
45209,PAYLOAD,US,2020
45210,PAYLOAD,US,2020
45211,PAYLOAD,US,2020
45212,PAYLOAD,US,2020
45213,PAYLOAD,US,2020
45214,PAYLOAD,US,2020
45215,PAYLOAD,US,2020
45216,PAYLOAD,US,2020
45217,PAYLOAD,US,2020
45218,PAYLOAD,US,2020
45219,PAYLOAD,US,2020
45220,PAYLOAD,US,2020
45221,PAYLOAD,US,2020
45222,PAYLOAD,US,2020
45223,PAYLOAD,US,2020
45224,PAYLOAD,US,2020
45225,PAYLOAD,US,2020
45179,PAYLOAD,US,2020
45226,PAYLOAD,US,2020
45227,PAYLOAD,US,2020
45228,PAYLOAD,US,2020
45229,PAYLOAD,US,2020
45230,PAYLOAD,US,2020
45231,PAYLOAD,US,2020
45232,PAYLOAD,US,2020
45233,PAYLOAD,US,2020
45234,PAYLOAD,US,2020
45235,PAYLOAD,US,2020
45236,PAYLOAD,US,2020
45237,PAYLOAD,US,2020
45238,DEBRIS,US,2020
45239,DEBRIS,US,2020
45240,DEBRIS,US,2020
45241,DEBRIS,US,2020
45242,ROCKET BODY,US,2020
45180,PAYLOAD,US,2020
45181,PAYLOAD,US,2020
45182,PAYLOAD,US,2020
45183,PAYLOAD,US,2020
45184,PAYLOAD,US,2020
45185,PAYLOAD,US,2020
45186,PAYLOAD,US,2020
45187,PAYLOAD,US,2020
45188,PAYLOAD,US,2020
45189,PAYLOAD,US,2020
45190,PAYLOAD,US,2020
45191,PAYLOAD,US,2020
45192,PAYLOAD,US,2020
45193,PAYLOAD,US,2020
45194,PAYLOAD,US,2020
45195,PAYLOAD,US,2020
45196,PAYLOAD,US,2020
45197,PAYLOAD,US,2020
45198,PAYLOAD,US,2020
45199,PAYLOAD,US,2020
45200,PAYLOAD,US,2020
45201,PAYLOAD,US,2020
45245,PAYLOAD,JPN,2020
45246,PAYLOAD,SKOR,2020
45247,DEBRIS,FR,2020
45248,ROCKET BODY,FR,2020
45249,PAYLOAD,PRC,2020
45250,PAYLOAD,PRC,2020
45251,PAYLOAD,PRC,2020
45252,ROCKET BODY,PRC,2020
45253,PAYLOAD,PRC,2020
45254,PAYLOAD,CIS,2020
45255,ROCKET BODY,CIS,2020
45341,PAYLOAD,US,2020
45342,DEBRIS,US,2020
45343,DEBRIS,US,2020
45344,PAYLOAD,PRC,2020
45345,ROCKET BODY,PRC,2020
45358,PAYLOAD,CIS,2020
45359,ROCKET BODY,CIS,2020
45360,PAYLOAD,US,2020
45384,PAYLOAD,US,2020
45385,PAYLOAD,US,2020
45386,PAYLOAD,US,2020
45387,PAYLOAD,US,2020
45388,PAYLOAD,US,2020
45389,PAYLOAD,US,2020
45390,PAYLOAD,US,2020
45391,PAYLOAD,US,2020
45392,PAYLOAD,US,2020
45393,PAYLOAD,US,2020
45394,PAYLOAD,US,2020
45395,PAYLOAD,US,2020
45396,PAYLOAD,US,2020
45397,PAYLOAD,US,2020
45398,PAYLOAD,US,2020
45399,PAYLOAD,US,2020
45400,PAYLOAD,US,2020
45401,PAYLOAD,US,2020
45402,PAYLOAD,US,2020
45403,PAYLOAD,US,2020
45404,PAYLOAD,US,2020
45405,PAYLOAD,US,2020
45406,PAYLOAD,US,2020
45407,PAYLOAD,US,2020
45361,PAYLOAD,US,2020
45408,PAYLOAD,US,2020
45409,PAYLOAD,US,2020
45410,PAYLOAD,US,2020
45411,PAYLOAD,US,2020
45412,PAYLOAD,US,2020
45413,PAYLOAD,US,2020
45414,PAYLOAD,US,2020
45415,PAYLOAD,US,2020
45416,PAYLOAD,US,2020
45417,PAYLOAD,US,2020
45418,PAYLOAD,US,2020
45419,PAYLOAD,US,2020
45420,DEBRIS,US,2020
45421,DEBRIS,US,2020
45422,DEBRIS,US,2020
45423,DEBRIS,US,2020
45362,PAYLOAD,US,2020
45363,PAYLOAD,US,2020
45364,PAYLOAD,US,2020
45365,PAYLOAD,US,2020
45366,PAYLOAD,US,2020
45367,PAYLOAD,US,2020
45368,PAYLOAD,US,2020
45369,PAYLOAD,US,2020
45370,PAYLOAD,US,2020
45371,PAYLOAD,US,2020
45372,PAYLOAD,US,2020
45373,PAYLOAD,US,2020
45374,PAYLOAD,US,2020
45375,PAYLOAD,US,2020
45376,PAYLOAD,US,2020
45377,PAYLOAD,US,2020
45378,PAYLOAD,US,2020
45379,PAYLOAD,US,2020
45380,PAYLOAD,US,2020
45381,PAYLOAD,US,2020
45382,PAYLOAD,US,2020
45383,PAYLOAD,US,2020
45424,PAYLOAD,UK,2020
45448,PAYLOAD,UK,2020
45449,PAYLOAD,UK,2020
45450,PAYLOAD,UK,2020
45451,PAYLOAD,UK,2020
45452,PAYLOAD,UK,2020
45453,PAYLOAD,UK,2020
45454,PAYLOAD,UK,2020
45455,PAYLOAD,UK,2020
45456,PAYLOAD,UK,2020
45457,PAYLOAD,UK,2020
45425,PAYLOAD,UK,2020
45426,PAYLOAD,UK,2020
45427,PAYLOAD,UK,2020
45428,PAYLOAD,UK,2020
45429,PAYLOAD,UK,2020
45430,PAYLOAD,UK,2020
45431,PAYLOAD,UK,2020
45432,PAYLOAD,UK,2020
45433,PAYLOAD,UK,2020
45434,PAYLOAD,UK,2020
45435,PAYLOAD,UK,2020
45436,PAYLOAD,UK,2020
45437,PAYLOAD,UK,2020
45438,PAYLOAD,UK,2020
45439,PAYLOAD,UK,2020
45440,PAYLOAD,UK,2020
45441,PAYLOAD,UK,2020
45442,PAYLOAD,UK,2020
45443,PAYLOAD,UK,2020
45444,PAYLOAD,UK,2020
45445,PAYLOAD,UK,2020
45446,PAYLOAD,UK,2020
45447,PAYLOAD,UK,2020
45460,PAYLOAD,PRC,2020
45461,PAYLOAD,PRC,2020
45462,PAYLOAD,PRC,2020
45463,ROCKET BODY,PRC,2020
45464,PAYLOAD,US,2020
45465,PAYLOAD,US,2020
45466,ROCKET BODY,US,2020
45476,PAYLOAD,CIS,2020
45477,ROCKET BODY,CIS,2020
45529,PAYLOAD,IRAN,2020
45530,ROCKET BODY,IRAN,2020
45531,PAYLOAD,US,2020
45555,PAYLOAD,US,2020
45556,PAYLOAD,US,2020
45557,PAYLOAD,US,2020
45558,PAYLOAD,US,2020
45559,PAYLOAD,US,2020
45560,PAYLOAD,US,2020
45561,PAYLOAD,US,2020
45562,PAYLOAD,US,2020
45563,PAYLOAD,US,2020
45564,PAYLOAD,US,2020
45565,PAYLOAD,US,2020
45566,PAYLOAD,US,2020
45567,PAYLOAD,US,2020
45568,PAYLOAD,US,2020
45569,PAYLOAD,US,2020
45570,PAYLOAD,US,2020
45571,PAYLOAD,US,2020
45572,PAYLOAD,US,2020
45573,PAYLOAD,US,2020
45574,PAYLOAD,US,2020
45575,PAYLOAD,US,2020
45576,PAYLOAD,US,2020
45577,PAYLOAD,US,2020
45578,PAYLOAD,US,2020
45532,PAYLOAD,US,2020
45579,PAYLOAD,US,2020
45580,PAYLOAD,US,2020
45581,PAYLOAD,US,2020
45582,PAYLOAD,US,2020
45583,PAYLOAD,US,2020
45584,PAYLOAD,US,2020
45585,PAYLOAD,US,2020
45586,PAYLOAD,US,2020
45587,PAYLOAD,US,2020
45588,PAYLOAD,US,2020
45589,PAYLOAD,US,2020
45590,PAYLOAD,US,2020
45591,DEBRIS,US,2020
45592,DEBRIS,US,2020
45593,DEBRIS,US,2020
45594,DEBRIS,US,2020
45533,PAYLOAD,US,2020
45534,PAYLOAD,US,2020
45535,PAYLOAD,US,2020
45536,PAYLOAD,US,2020
45537,PAYLOAD,US,2020
45538,PAYLOAD,US,2020
45539,PAYLOAD,US,2020
45540,PAYLOAD,US,2020
