OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-35747,2025-244B,2026-04-16T04:17:23.613792,15.30200571,0.00014676,53.1614,56.127,87.5063,272.6106,0,U,66207,999,2739,0.00035542163,0.00010182,0.0
STARLINK-35751,2025-244C,2026-04-16T06:11:04.608672,15.30144481,0.00010813,53.1598,55.2512,76.5543,283.5578,0,U,66208,999,2741,-6.59228e-07,-3.78e-06,0.0
STARLINK-35750,2025-244D,2026-04-16T05:57:22.364928,15.30206377,0.0001621,53.1607,55.1916,82.8733,277.2452,0,U,66209,999,2741,0.00045608931,0.00013175,0.0
STARLINK-35740,2025-244E,2026-04-16T02:53:49.419168,15.30201493,0.00017862,53.1608,55.8132,102.1542,257.9659,0,U,66210,999,2739,0.00030573982,8.707e-05,0.0
STARLINK-35723,2025-244F,2026-04-16T04:18:45.571104,15.30205891,0.00013832,53.1604,55.4728,96.2416,263.8742,0,U,66211,999,2739,0.00025972109,7.342e-05,0.0
STARLINK-35710,2025-244G,2026-04-16T05:34:44.322816,15.30200251,0.00014156,53.1597,55.8002,95.1426,264.9736,0,U,66212,999,2740,0.00017692201,4.884e-05,0.0
STARLINK-34204,2025-244H,2026-04-16T05:48:15.198048,15.30203628,0.00014128,53.1586,55.1504,95.5532,264.563,0,U,66213,999,2741,0.00033745011,9.649e-05,0.0
STARLINK-35714,2025-244J,2026-04-16T05:46:53.798880,15.30198628,0.00013758,53.1601,55.8506,94.0977,266.0181,0,U,66214,999,2740,0.00022915973,6.433e-05,0.0
STARLINK-35712,2025-244K,2026-04-16T06:04:58.181088,15.3020591,0.00012648,53.1607,55.2195,89.8625,270.252,0,U,66215,999,2741,0.00057637335,0.00016753,0.0
STARLINK-35709,2025-244L,2026-04-16T02:11:26.276640,15.30202716,0.00012513,53.1586,56.342,93.9244,266.19,0,U,66216,999,2738,0.00037153826,0.00010661,0.0
STARLINK-35700,2025-244M,2026-04-16T02:02:19.114944,15.30203907,0.00011443,53.1571,56.3014,72.59,287.5225,0,U,66217,999,2737,0.00041232232,0.00011874,0.0
STARLINK-35722,2025-244N,2026-04-16T06:17:07.619136,15.30200506,0.00013427,53.1588,55.2728,90.1898,269.9256,0,U,66218,999,2741,0.0002592429,7.327e-05,0.0
STARLINK-35737,2025-244P,2026-04-16T01:31:55.512480,15.30210875,0.00011912,53.1591,56.1668,95.5389,264.5748,0,U,66219,999,2738,0.0004990211,0.00014454,0.0
STARLINK-35677,2025-244Q,2026-04-16T02:52:18.279264,15.30202619,0.00014491,53.1612,55.8064,74.2833,285.8328,0,U,66220,999,2739,0.00038917698,0.00011185,0.0
STARLINK-35704,2025-244R,2026-04-16T01:59:16.782432,15.30196382,0.0001028,53.1582,56.2866,93.9634,266.1485,0,U,66221,999,2738,0.00017462184,4.816e-05,0.0
STARLINK-35666,2025-244S,2026-04-16T06:45:59.805216,15.30204544,0.0001284,53.1597,55.396,96.4007,263.714,0,U,66222,999,2741,0.00031013569,8.838e-05,0.0
STARLINK-35664,2025-244T,2026-04-16T02:12:57.553056,15.30201447,0.00022026,53.161,56.3446,95.4311,264.6941,0,U,66223,999,2738,0.00032721518,9.344e-05,0.0
STARLINK-35733,2025-244U,2026-04-16T05:40:49.050912,15.30200079,0.0001469,53.1593,55.8236,84.3869,275.7299,0,U,66224,999,2740,0.00020256414,5.645e-05,0.0
STARLINK-35734,2025-244V,2026-04-16T02:08:23.449920,15.30199652,0.0001465,53.1593,56.3242,89.4573,270.6596,0,U,66225,999,2738,9.455394e-05,2.442e-05,0.0
STARLINK-34466,2025-244W,2026-04-16T06:27:45.669312,15.30206288,9.778e-05,53.1584,55.3163,101.5747,258.5364,0,U,66226,999,2741,0.00073598538,0.00021506,0.0
STARLINK-34882,2025-244X,2026-04-16T06:23:12.170976,15.30201507,0.00012628,53.1602,55.2924,86.7869,273.3276,0,U,66227,999,2741,0.00031509871,8.985e-05,0.0
STARLINK-35731,2025-244Y,2026-04-16T01:36:29.128320,15.30205826,0.0001455,53.1597,56.1843,90.5028,269.614,0,U,66228,999,2738,0.00068294742,0.00019926,0.0
STARLINK-35758,2025-244Z,2026-04-16T06:15:36.356544,15.30202561,0.00013692,53.1601,55.2603,90.0337,270.0821,0,U,66229,999,2741,0.00032687522,9.335e-05,0.0
STARLINK-35736,2025-244AA,2026-04-16T06:39:55.086624,15.30204058,0.0001188,53.1587,55.3666,82.7813,277.3322,0,U,66230,999,2741,0.00036456642,0.00010455,0.0
STARLINK-35735,2025-244AB,2026-04-16T01:24:19.807776,15.30202663,0.00016831,53.1616,56.1286,99.8131,260.306,0,U,66231,999,2738,0.00047572517,0.00013758,0.0
STARLINK-35753,2025-244AC,2026-04-16T05:43:51.377376,15.30200889,0.00016046,53.16,55.8312,93.461,266.6574,0,U,66232,999,2740,0.00026244444,7.422e-05,0.0
STARLINK-35626,2025-244AD,2026-04-16T05:39:17.699328,15.30200277,0.00013456,53.1603,55.8091,96.8106,263.3048,0,U,66233,999,2740,0.00021353543,5.97e-05,0.0
STARLINK-35537,2025-245A,2026-04-16T06:39:25.705440,15.30199023,9.053e-05,53.1576,109.1438,84.6046,275.5058,0,U,66234,999,2701,0.0002586513,7.309e-05,0.0
STARLINK-35541,2025-245B,2026-04-16T06:34:52.131936,15.30205902,0.0001326,53.1589,109.1228,84.9784,275.1368,0,U,66235,999,2696,0.00031883519,9.097e-05,0.0
STARLINK-35454,2025-245C,2026-04-16T07:25:00.967008,15.3020406,0.00015678,53.1579,109.3399,79.7603,280.3574,0,U,66236,999,2685,0.00037617819,0.000108,0.0
STARLINK-35557,2025-245D,2026-04-16T07:20:27.365856,15.30201409,0.00014522,53.1568,109.3201,60.8316,299.283,0,U,66237,999,2701,0.00025120435,7.088e-05,0.0
STARLINK-35556,2025-245E,2026-04-16T05:43:22.648512,15.30182555,0.00011647,53.1577,109.6084,78.443,281.6701,0,U,66238,999,2700,0.00015414343,4.206e-05,0.0
STARLINK-35554,2025-245F,2026-04-16T05:40:19.485696,15.30199627,0.00012228,53.1587,109.5974,84.733,275.3811,0,U,66239,999,2684,0.00027388303,7.761e-05,0.0
STARLINK-35546,2025-245G,2026-04-16T06:33:20.052864,15.30192111,3.25e-05,53.1589,109.1134,303.5436,56.5534,0,U,66240,999,2701,-7.3186436e-05,-2.525e-05,0.0
STARLINK-35497,2025-245H,2026-04-16T06:27:16.194816,15.30202012,0.00015499,53.1603,109.0872,95.6626,264.4552,0,U,66241,999,2696,0.00026646469,7.541e-05,0.0
STARLINK-35480,2025-245J,2026-04-16T04:35:08.889504,15.30202316,0.00014899,53.1597,110.0246,79.2008,280.9161,0,U,66242,999,2699,0.00052103473,0.00015105,0.0
STARLINK-35495,2025-245K,2026-04-16T06:22:42.631680,15.30204647,0.00016347,53.1592,109.0652,101.9366,258.1818,0,U,66243,999,2700,0.00026670952,7.549e-05,0.0
STARLINK-35517,2025-245L,2026-04-16T06:13:35.645376,15.30201429,0.00015525,53.1604,109.0268,89.8944,270.2234,0,U,66244,999,2680,0.00019873983,5.531e-05,0.0
STARLINK-35503,2025-245M,2026-04-16T04:30:35.134560,15.30205115,0.00014813,53.159,110.0045,73.3916,286.7247,0,U,66245,999,2694,0.00025208637,7.115e-05,0.0
STARLINK-35434,2025-245N,2026-04-16T07:09:49.844448,15.30197666,0.00016553,53.1578,109.2689,67.6143,292.5033,0,U,66246,999,2680,0.00028189457,7.998e-05,0.0
STARLINK-35481,2025-245P,2026-04-16T07:05:15.557280,15.30201461,0.00010957,53.1552,109.2497,80.3013,279.8111,0,U,66247,999,2701,0.00029856675,8.494e-05,0.0
STARLINK-35416,2025-245Q,2026-04-16T07:00:42.096960,15.30209301,0.00014252,53.1582,109.2314,92.3087,267.8077,0,U,66248,999,2695,0.0004831899,0.00013983,0.0
STARLINK-35304,2025-245R,2026-04-16T06:42:27.905760,15.3020255,0.00011882,53.1591,109.1484,90.5303,269.5833,0,U,66249,999,2679,0.00028577874,8.115e-05,0.0
STARLINK-35338,2025-245S,2026-04-16T06:56:08.441376,15.30207258,0.00012858,53.1571,109.2099,88.6501,271.4647,0,U,66250,999,2691,0.00036183615,0.00010375,0.0
STARLINK-35485,2025-245T,2026-04-16T06:47:01.470624,15.30200939,0.00013973,53.1564,109.1698,86.0335,274.0826,0,U,66251,999,2679,0.0002422152,6.821e-05,0.0
STARLINK-35483,2025-245U,2026-04-16T06:25:45.018624,15.30202362,0.00015267,53.1601,109.0747,91.1243,268.9933,0,U,66252,999,2696,0.00031240531,8.905e-05,0.0
STARLINK-35486,2025-245V,2026-04-16T07:06:46.720512,15.30198918,0.000121,53.157,109.2536,79.9622,280.1515,0,U,66253,999,2680,0.00024484002,6.899e-05,0.0
STARLINK-35488,2025-245W,2026-04-16T07:11:20.341536,15.30201906,0.00010583,53.1558,109.2721,86.3702,273.742,0,U,66254,999,2701,0.0003514543,0.00010065,0.0
STARLINK-35616,2025-245X,2026-04-16T07:21:58.566240,15.30199857,0.00015277,53.1562,109.3187,72.1367,287.98,0,U,66255,999,2701,0.00027391529,7.762e-05,0.0
STARLINK-35619,2025-245Y,2026-04-16T06:15:06.691968,15.30211349,0.0001344,53.1604,109.0268,87.2,272.9155,0,U,66256,999,2701,0.00054705855,0.00015883,0.0
STARLINK-35615,2025-245Z,2026-04-16T06:24:15.734592,15.3019941,0.00012746,53.1591,109.0683,74.3334,285.7807,0,U,66257,999,2701,0.00034133954,9.763e-05,0.0
STARLINK-34650,2025-245AA,2026-04-16T06:28:46.876800,15.30189619,0.00011846,53.1592,109.0866,95.9084,264.2052,0,U,66258,999,2701,0.00040221881,0.00011568,0.0
STARLINK-35529,2025-245AB,2026-04-16T06:53:06.066528,15.30197606,0.00010815,53.1555,109.1924,87.0998,273.0127,0,U,66259,999,2701,0.00020442917,5.7e-05,0.0
STARLINK-35420,2025-245AC,2026-04-16T06:57:39.589920,15.30195423,8.401e-05,53.1549,109.2111,82.1515,277.9581,0,U,66260,999,2701,0.00037167808,0.00010663,0.0
STARLINK-35536,2025-245AD,2026-04-16T06:43:59.898432,15.30217251,0.00011602,53.158,109.1508,94.2842,265.8292,0,U,66261,999,2701,0.0003632444,0.0001042,0.0
STARLINK-35487,2025-245AE,2026-04-16T06:51:34.996608,15.30199826,0.00013294,53.1581,109.1811,86.4959,273.6194,0,U,66262,999,2696,0.00026675818,7.549e-05,0.0
STARLINK-35801,2025-247A,2026-04-16T00:34:52.350528,15.30199223,0.0001466,53.1615,17.7524,89.31,270.8068,0,U,66265,999,2675,0.00031551739,8.997e-05,0.0
STARLINK-35056,2025-247B,2026-04-16T04:11:50.947008,15.30204442,0.00012396,53.1614,17.2721,89.2669,270.8474,0,U,66266,999,2677,0.00032303031,9.221e-05,0.0
STARLINK-35550,2025-247C,2026-04-16T03:44:29.130144,15.3020369,0.00016057,53.1614,17.1044,98.4979,261.6204,0,U,66267,999,2677,0.00030572342,8.707e-05,0.0
STARLINK-35069,2025-247D,2026-04-16T01:43:14.962944,15.30204954,0.00011758,53.1641,18.0483,93.4565,266.657,0,U,66268,999,2675,0.00032976007,9.421e-05,0.0
STARLINK-34910,2025-247E,2026-04-15T10:58:46.435296,15.30199138,9.618e-05,53.16,20.5691,67.728,292.3822,0,U,66269,999,2666,0.0002821595,8.007e-05,0.0
STARLINK-35757,2025-247F,2026-04-16T03:58:10.242048,15.30205365,0.00013499,53.161,17.211,86.853,273.2626,0,U,66270,999,2682,0.00030704189,8.747e-05,0.0
STARLINK-35745,2025-247G,2026-04-16T03:05:08.196576,15.30166488,0.00014382,53.1628,17.6903,45.9107,314.2012,0,U,66271,999,2681,-0.00066749744,-0.00020055,0.0
STARLINK-35741,2025-247H,2026-04-16T03:30:49.131936,15.30204517,0.00014454,53.1636,17.0936,94.2546,265.862,0,U,66272,999,2682,0.00031086963,8.86e-05,0.0
STARLINK-35730,2025-247J,2026-04-16T03:50:34.395648,15.30208642,0.00012331,53.1601,17.1778,83.9234,276.1908,0,U,66273,999,2682,0.00033599688,9.608e-05,0.0
STARLINK-35760,2025-247K,2026-04-16T03:11:13.748064,15.30205754,0.00015576,53.1606,17.7153,85.4215,274.6964,0,U,66274,999,2676,0.00047417295,0.00013713,0.0
STARLINK-35752,2025-247L,2026-04-16T04:33:07.387776,15.30201317,0.00012927,53.1601,17.3616,95.4648,264.65,0,U,66275,999,2677,0.00028957667,8.227e-05,0.0
STARLINK-35742,2025-247M,2026-04-16T04:19:26.810688,15.3020099,0.00012905,53.1611,17.3014,82.2768,277.8379,0,U,66276,999,2682,0.00026423591,7.475e-05,0.0
STARLINK-35708,2025-247N,2026-04-16T00:57:41.672160,15.30194946,0.00010111,53.1596,17.8459,75.9552,284.1561,0,U,66277,999,2680,0.00059434583,0.00017282,0.0
STARLINK-35713,2025-247P,2026-04-16T03:24:44.411616,15.30204656,0.00015002,53.163,17.0632,100.3188,259.7982,0,U,66278,999,2682,0.00030755888,8.762e-05,0.0
STARLINK-35724,2025-247Q,2026-04-16T03:20:20.653152,15.30200508,0.0001409,53.1616,17.7548,77.7554,282.3604,0,U,66279,999,2676,0.00023546128,6.621e-05,0.0
STARLINK-35726,2025-247R,2026-04-16T03:36:53.757216,15.30206958,0.00013371,53.1619,17.1175,103.2891,256.8259,0,U,66280,999,2677,0.00037483209,0.00010761,0.0
STARLINK-35727,2025-247S,2026-04-16T03:14:15.899136,15.30207298,0.00012963,53.1614,17.7249,96.5409,263.574,0,U,66281,999,2676,0.00045814801,0.00013237,0.0
STARLINK-35776,2025-247T,2026-04-16T03:08:11.082048,15.3020962,0.00015014,53.1604,17.6989,106.3318,253.7848,0,U,66282,999,2676,0.00051155435,0.00014826,0.0
STARLINK-35774,2025-247U,2026-04-16T04:36:09.633888,15.30201148,0.00013427,53.16,17.371,114.2822,245.8319,0,U,66283,999,2677,0.00023740848,6.679e-05,0.0
STARLINK-35830,2025-247V,2026-04-16T04:30:05.039712,15.30198973,0.00014326,53.1613,17.3424,83.8647,276.2517,0,U,66284,999,2677,0.00023201444,6.518e-05,0.0
STARLINK-35819,2025-247W,2026-04-16T04:22:29.070624,15.30203684,0.00013482,53.1621,17.3108,84.9179,275.1975,0,U,66285,999,2677,0.00029467071,8.379e-05,0.0
STARLINK-35783,2025-247X,2026-04-16T04:16:24.549888,15.30203324,0.00016793,53.1615,17.2844,83.5508,276.5684,0,U,66286,999,2677,0.00031826972,9.079e-05,0.0
STARLINK-34884,2025-247Y,2026-04-16T04:08:48.414912,15.30204315,0.00010666,53.1602,17.2492,70.9177,289.1939,0,U,66287,999,2677,0.00029526694,8.397e-05,0.0
STARLINK-34896,2025-247Z,2026-04-15T04:31:55.721568,15.30206527,0.00010099,53.1597,21.7733,78.3046,281.8068,0,U,66288,999,2662,0.00037493789,0.00010764,0.0
STARLINK-35802,2025-247AA,2026-04-16T03:55:07.542336,15.30220107,0.00010924,53.161,17.1901,89.5307,270.5819,0,U,66289,999,2677,0.00069507149,0.00020296,0.0
STARLINK-35799,2025-247AB,2026-04-16T03:47:30.408576,15.30196724,0.00010259,53.1606,17.158,84.7537,275.3581,0,U,66290,999,2682,-9.6527454e-05,-3.216e-05,0.0
STARLINK-35800,2025-247AC,2026-04-16T00:25:45.130080,15.30199387,0.00015749,53.1609,17.7063,91.4504,268.6677,0,U,66291,999,2680,0.00024822713,6.999e-05,0.0
STARLINK-35798,2025-247AD,2026-04-16T03:39:56.153664,15.30204739,0.00013758,53.1608,17.1241,86.907,273.2089,0,U,66292,999,2676,0.00048151763,0.00013931,0.0
STARLINK-35442,2025-253A,2026-04-16T01:04:01.078752,15.27581602,0.00014077,43.006,1.8769,265.6578,94.4112,0,U,66319,999,2595,0.00030984063,8.274e-05,0.0
STARLINK-34616,2025-253B,2026-04-16T01:20:27.243168,15.27586845,0.00011868,43.0015,1.0966,270.3394,89.7322,0,U,66320,999,2604,0.00023825067,6.301e-05,0.0
STARLINK-34615,2025-253C,2026-04-16T00:23:18.002976,15.27592535,7.21e-05,43.0023,1.6365,274.8193,85.2577,0,U,66321,999,2595,0.00058460491,0.00015866,0.0
STARLINK-35292,2025-253D,2026-04-16T01:40:48.838080,15.27605837,0.0001261,43.0036,1.2063,265.4063,94.6645,0,U,66322,999,2596,0.00042548454,0.00011474,0.0
STARLINK-35309,2025-253E,2026-04-15T23:31:42.564864,15.27591024,0.0001302,43.0052,2.2457,264.7977,95.2726,0,U,66323,999,2594,0.00051679085,0.0001399,0.0
STARLINK-35506,2025-253F,2026-04-16T01:26:00.343680,15.27578643,0.00013122,43.0022,1.124,275.3169,84.7533,0,U,66324,999,2596,0.00024844961,6.581e-05,0.0
STARLINK-35504,2025-253G,2026-04-16T02:43:43.554720,15.27577099,0.00011855,43.0042,1.5306,232.6637,127.4107,0,U,66325,999,2596,0.0005466691,0.0001481,0.0
STARLINK-35479,2025-253H,2026-04-16T02:08:34.036512,15.27586372,9.951e-05,43.0056,1.3474,277.0289,83.045,0,U,66326,999,2596,0.00039419819,0.00010603,0.0
STARLINK-35507,2025-253J,2026-04-16T01:37:05.090592,15.27570335,0.00021315,43.0025,1.1831,272.2295,87.8312,0,U,66327,999,2596,0.00045184143,0.00012189,0.0
STARLINK-35460,2025-253K,2026-04-16T02:32:37.345056,15.27588044,0.00016183,43.0046,1.4749,257.9884,102.0786,0,U,66328,999,2596,0.00066705839,0.00018144,0.0
STARLINK-35505,2025-253L,2026-04-16T02:03:00.893664,15.27589363,0.00011437,43.0035,1.3201,273.2938,86.7783,0,U,66329,999,2596,0.00037504348,0.00010075,0.0
STARLINK-35512,2025-253M,2026-04-15T10:41:47.806080,15.27584747,0.0001826,43.006,5.1211,264.6404,95.424,0,U,66330,999,2586,0.00021505243,5.661e-05,0.0
STARLINK-35257,2025-253N,2026-04-16T01:31:34.230432,15.27561469,0.00019441,43.0088,1.1523,260.807,99.2562,0,U,66331,999,2596,0.00031311966,8.359e-05,0.0
STARLINK-35322,2025-253P,2026-04-16T01:46:21.466848,15.27588574,0.00015342,42.9995,1.2337,272.232,87.8355,0,U,66332,999,2596,0.00050101346,0.00013554,0.0
STARLINK-35400,2025-253Q,2026-04-16T01:16:58.000512,15.27583175,0.00013847,43.0024,1.9398,270.7742,89.2951,0,U,66333,999,2595,0.00031853996,8.514e-05,0.0
STARLINK-35407,2025-253R,2026-04-16T01:35:15.457632,15.27578349,0.000134,43.003,1.1789,272.6939,87.3759,0,U,66334,999,2596,0.00032882017,8.797e-05,0.0
STARLINK-35417,2025-253S,2026-04-16T02:06:42.703200,15.27590118,0.0001218,43.0027,1.3406,262.7721,97.2992,0,U,66335,999,2596,0.00026527444,7.047e-05,0.0
STARLINK-35404,2025-253T,2026-04-16T01:53:45.732192,15.27603966,0.00011501,43.0023,1.2664,266.5163,93.5557,0,U,66336,999,2596,0.00049367501,0.00013357,0.0
STARLINK-34783,2025-253U,2026-04-16T01:15:07.108704,15.27583779,0.00013002,43.0007,1.932,272.5187,87.5516,0,U,66337,999,2595,0.00033042227,8.842e-05,0.0
STARLINK-35477,2025-253V,2026-04-16T01:51:53.021664,15.27573166,0.0001571,43.0005,1.2636,273.3105,86.7567,0,U,66338,999,2596,-0.00029739813,-8.435e-05,0.0
STARLINK-35443,2025-253W,2026-04-16T02:01:09.717600,15.27587086,0.00011351,43.005,1.3075,269.0168,91.0554,0,U,66339,999,2596,0.00037436766,0.00010056,0.0
STARLINK-35218,2025-253X,2026-04-15T23:26:09.082464,15.27591621,0.00019202,43.0028,2.2187,250.8082,109.2562,0,U,66340,999,2594,0.00048053765,0.00012989,0.0
STARLINK-35522,2025-253Y,2026-04-16T03:53:48.891552,15.27594032,0.00020154,43.0027,1.0342,234.1076,125.9589,0,U,66341,999,2597,0.00057446664,0.00015586,0.0
STARLINK-35535,2025-253Z,2026-04-16T02:12:16.104384,15.27580451,0.00014152,43.0039,1.3666,273.2925,86.7765,0,U,66342,999,2596,0.00015378874,3.972e-05,0.0
STARLINK-35467,2025-253AA,2026-04-15T10:47:21.179616,15.27583526,0.000149,43.0052,5.1472,269.8455,90.2226,0,U,66343,999,2586,0.00017823901,4.646e-05,0.0
STARLINK-35511,2025-253AB,2026-04-16T02:56:27.557952,15.27586745,0.00013868,43.004,0.7275,273.3144,86.7549,0,U,66344,999,2597,0.00038720925,0.0001041,0.0
STARLINK-35440,2025-253AC,2026-04-16T02:14:07.089504,15.27583685,0.00013313,43.003,1.3736,266.1154,93.9545,0,U,66345,999,2596,0.00020640347,5.422e-05,0.0
STARLINK-35482,2025-253AD,2026-04-16T03:16:49.041408,15.27586696,6.11e-05,43.0019,0.8405,295.484,64.5949,0,U,66346,999,2597,0.00025278774,6.702e-05,0.0
STARLINK-35438,2025-253AE,2026-04-16T01:29:42.291456,15.27585267,0.00011463,43.003,1.1354,271.5963,88.4758,0,U,66347,999,2596,0.00026746046,7.106e-05,0.0
STARLINK-35849,2025-254A,2026-04-16T06:10:29.030880,15.30202205,0.00013251,53.1616,58.2243,103.5723,256.5425,0,U,66348,999,2588,0.00030118988,8.572e-05,0.0
STARLINK-35848,2025-254B,2026-04-16T02:30:28.018080,15.30196833,0.00015009,53.1592,58.6919,89.2361,270.8812,0,U,66349,999,2470,0.00015029621,4.094e-05,0.0
STARLINK-35829,2025-254C,2026-04-16T02:15:16.179264,15.30204448,0.0001163,53.1584,58.6269,93.4142,266.6992,0,U,66350,999,2470,0.00028599215,8.122e-05,0.0
STARLINK-35828,2025-254D,2026-04-16T06:48:18.531648,15.30205948,8.776e-05,53.1586,57.6764,78.5023,281.6076,0,U,66351,999,2473,0.00041800389,0.00012043,0.0
STARLINK-35850,2025-254E,2026-04-16T01:47:55.086432,15.30209442,0.00013529,53.1598,58.5066,87.1272,272.9884,0,U,66352,999,2470,0.00064900153,0.00018917,0.0
STARLINK-35869,2025-254F,2026-04-16T06:20:57.580512,15.30203813,0.00014178,53.1601,57.5572,64.8324,295.2823,0,U,66353,999,2473,0.00043240596,0.0001247,0.0
STARLINK-35895,2025-254G,2026-04-16T06:13:31.568160,15.30200918,0.00012819,53.1609,58.2458,101.9031,258.2114,0,U,66354,999,2472,0.00030144416,8.579e-05,0.0
STARLINK-35861,2025-254H,2026-04-16T06:04:24.429792,15.30200022,0.00014344,53.1612,58.1988,84.8355,275.2809,0,U,66355,999,2472,0.00022912837,6.433e-05,0.0
STARLINK-35851,2025-254J,2026-04-16T04:25:46.907616,15.30184819,0.00013668,53.1616,58.4825,88.6791,271.4366,0,U,66356,999,2471,-4.9814873e-05,-1.834e-05,0.0
STARLINK-35817,2025-254K,2026-04-16T05:46:10.197120,15.30204092,0.0001524,53.1597,58.1151,92.6723,267.4452,0,U,66357,999,2472,0.00033607088,9.608e-05,0.0
STARLINK-35807,2025-254L,2026-04-16T05:41:36.668544,15.30200372,0.00014162,53.1601,58.0975,92.6292,267.4871,0,U,66358,999,2472,0.00020823807,5.813e-05,0.0
STARLINK-35805,2025-254M,2026-04-16T02:04:37.924320,15.30195116,0.00012995,53.1584,58.5781,91.1868,268.9282,0,U,66359,999,2583,0.00015076845,4.108e-05,0.0
STARLINK-35823,2025-254N,2026-04-16T06:28:33.473568,15.30203292,0.00010587,53.1599,57.5877,67.4858,292.6255,0,U,66360,999,2473,0.00043115374,0.00012433,0.0
STARLINK-35813,2025-254P,2026-04-16T01:55:30.973440,15.30204199,0.00016231,53.1584,58.5365,92.2862,267.8324,0,U,66361,999,2470,0.00046535318,0.0001345,0.0
STARLINK-35822,2025-254Q,2026-04-16T01:25:17.034816,15.30205854,8.956e-05,53.1617,59.1193,109.6596,250.4502,0,U,66362,999,2469,0.00042349923,0.00012207,0.0
STARLINK-35806,2025-254R,2026-04-16T06:18:06.267456,15.30175267,0.00013172,53.1602,58.2546,102.9363,257.1785,0,U,66363,999,2472,0.00014142765,3.829e-05,0.0
STARLINK-35797,2025-254S,2026-04-16T04:28:49.923552,15.30201926,0.00013353,53.1619,58.4922,90.8146,269.3008,0,U,66364,999,2471,0.00035092241,0.00010049,0.0
STARLINK-35827,2025-254T,2026-04-16T02:19:49.925568,15.30195794,9.936e-05,53.1586,58.6421,84.7947,275.3167,0,U,66365,999,2470,0.00038996009,0.00011206,0.0
STARLINK-35845,2025-254U,2026-04-15T06:09:17.343072,15.30204727,7.56e-05,53.1594,62.6424,102.8498,257.2587,0,U,66366,999,2457,0.00034826,9.971e-05,0.0
STARLINK-35846,2025-254V,2026-04-16T06:22:28.478496,15.30206135,0.00010366,53.1611,57.5578,92.962,267.1499,0,U,66367,999,2473,0.00037971818,0.00010906,0.0
STARLINK-34861,2025-254W,2026-04-16T02:09:56.158848,15.30207518,8.713e-05,53.1579,56.4269,74.9585,285.1513,0,U,66368,999,2473,0.00037007725,0.0001062,0.0
STARLINK-35795,2025-254X,2026-04-16T03:53:07.205280,15.30223508,0.00014164,53.1586,56.1654,86.7927,273.3236,0,U,66369,999,2474,0.00041325298,0.00011909,0.0
STARLINK-35824,2025-254Y,2026-04-16T05:22:36.151392,15.30203986,0.00011256,53.1591,55.8411,82.1522,277.9606,0,U,66370,999,2475,0.00038334595,0.00011013,0.0
STARLINK-35804,2025-254Z,2026-04-16T02:05:23.595360,15.3022606,0.00011949,53.1597,56.4096,107.2478,252.8654,0,U,66371,999,2473,0.00054168482,0.00015731,0.0
STARLINK-35821,2025-254AA,2026-04-16T02:00:49.296960,15.30202561,0.00013398,53.159,56.3892,93.4026,266.7128,0,U,66372,999,2473,0.00032361695,9.238e-05,0.0
STARLINK-35809,2025-254AB,2026-04-16T01:56:15.751968,15.30195047,0.00012586,53.1583,56.3677,92.2634,267.8511,0,U,66373,999,2473,0.00011896367,3.165e-05,0.0
STARLINK-35831,2025-254AC,2026-04-16T05:55:52.324896,15.30204292,0.00015303,53.162,55.2744,81.2559,278.8615,0,U,66374,999,2476,0.00030862616,8.793e-05,0.0
STARLINK-35826,2025-254AD,2026-04-16T05:33:04.642272,15.30203602,0.00014601,53.1583,55.1724,89.437,270.6798,0,U,66375,999,2476,0.00033565421,9.596e-05,0.0
STARLINK-35139,2025-257A,2026-04-16T02:31:47.608032,15.30205328,0.00015686,53.1592,43.1173,93.6112,266.5068,0,U,66380,999,2540,0.00044661366,0.00012893,0.0
STARLINK-35158,2025-257B,2026-04-16T05:09:40.177440,15.30203025,0.00014018,53.1621,43.0881,96.2721,263.844,0,U,66381,999,2547,0.0002686847,7.607e-05,0.0
STARLINK-35639,2025-257C,2026-04-16T01:57:00.354240,15.3020295,0.00015366,53.1616,43.6762,92.7353,267.3823,0,U,66382,999,2545,0.000344658,9.863e-05,0.0
STARLINK-35690,2025-257D,2026-04-16T05:29:15.767808,15.30201876,0.00013691,53.1605,42.4614,88.4222,271.6936,0,U,66383,999,2548,0.00037324813,0.00010712,0.0
STARLINK-35662,2025-257E,2026-04-16T02:18:07.009344,15.30201064,9.833e-05,53.1616,43.0575,77.5143,282.5968,0,U,66384,999,2546,0.000462911,0.00013376,0.0
STARLINK-35659,2025-257F,2026-04-16T05:33:49.164192,15.30206423,0.00012581,53.1593,42.483,87.1359,272.9786,0,U,66385,999,2548,0.00036616106,0.00010503,0.0
STARLINK-35651,2025-257G,2026-04-16T05:23:11.320512,15.30244219,0.0001441,53.1615,42.4369,117.056,243.0588,0,U,66386,999,2548,0.0009050599,0.00026579,0.0
STARLINK-35661,2025-257H,2026-04-16T05:20:08.684736,15.30213828,0.00013179,53.1604,42.4259,84.1686,275.9465,0,U,66387,999,2548,0.00057708235,0.00016778,0.0
